ts,url,reason,items_detected,bytes_html,bytes_exhibits,sample_text
2025-11-17T21:10:16.371068+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/873860/000149315225006228/form8-k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:16.631776+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/873860/000149315224048499/form8-k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:16.847949+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/873860/000149315224047814/form8-k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:17.043233+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/873860/000149315224047147/form8-k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:17.285549+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/873860/000149315224043829/form8-k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:17.540789+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/873860/000149315224043611/form8-k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:17.737026+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/873860/000149315224042236/form8-k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:17.969584+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/873860/000149315224041704/form8-k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:18.225387+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/873860/000149315224041566/form8-k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:18.468430+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/2048951/000121390025111183/ea0265779-8k425_liveoak5.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:18.735679+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/2048951/000121390025110418/ea0265582-8k425_liveoak5.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:18.959142+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/2048951/000121390025051587/ea0244823-8k_liveoak5.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:19.171109+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/2048951/000121390025032591/ea023859401ex99-1_liveoak5.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:19.437835+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/2048951/000121390025021812/ea0233411-8k_liveoak5.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:19.651260+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/2048951/000121390025019604/ea0232706-8k_liveoak5.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:19.907016+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1041514/000106299325016495/exhibit99-1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:20.112143+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1041514/000106299325015835/exhibit99-1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:20.314385+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1041514/000106299325015535/form8k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:20.572630+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1041514/000106299325015499/exhibit99-1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:20.787667+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1041514/000106299325015498/form8k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:20.979098+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1041514/000106299325015439/exhibit10-1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:21.204634+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1041514/000106299325012440/exhibit99-1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:21.429086+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1041514/000106299325012223/form8k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:21.762401+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1041514/000106299325008754/exhibit99-1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:22.571087+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1041514/000106299325001710/exhibit99-1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:22.767733+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1041514/000106299324020360/exhibit10-1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:23.290468+00:00,https://www.sec.gov/Archives/edgar/data/1041514/000106299324019062/0001062993-24-019062.txt,no_actionable_items,,258328,0,<SEC-DOCUMENT>0001062993-24-019062.txt : 20241114 <SEC-HEADER>0001062993-24-0...
2025-11-17T21:10:23.489996+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1041514/000106299324018456/exhibit99-1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:23.703940+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/2040381/000182912625006115/pioneeracq1_8k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:23.977312+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/2040381/000182912625004732/pioneeracq1_ex99-1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:24.195569+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/2040381/000182912625004628/pioneeracq1_ex99-1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:24.406371+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/2057030/000121390025069646/ea0250578-8k_axiom1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:24.677764+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/2057030/000121390025058439/ea024708101ex99-1_axiom1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:24.897238+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/2057030/000121390025057243/ea024667501ex99-1_axiom1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:25.117313+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/835662/000164117225000411/form8-k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:25.354537+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/835662/000164117225000261/form8-k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:25.586074+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/835662/000149315225006234/form8-k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:25.832524+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/835662/000149315225001858/ex16-1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:26.046880+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/835662/000149315225001702/form8-k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:26.656882+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1769663/000094337425000363/form8k_080525.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:26.910876+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1769663/000155837025009799/pbfs-20250730x8k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:27.110990+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1769663/000094337425000226/form8k_052025.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:27.302710+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1769663/000155837025006003/pbfs-20250430xex99d1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:27.496877+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1769663/000155837025000542/pbfs-20250130xex99d1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:27.941257+00:00,https://www.sec.gov/Archives/edgar/data/1769663/000094337424000467/0000943374-24-000467.txt,no_actionable_items,,170218,0,<SEC-DOCUMENT>0000943374-24-000467.txt : 20241119 <SEC-HEADER>0000943374-24-0...
2025-11-17T21:10:28.168502+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1769663/000155837024013952/pbfs-20241030xex99d1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:28.362851+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1769663/000094337424000421/ex3-2_8k101524.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:28.587785+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/55135/000119312525283008/d947312d8ka.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:28.835506+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/55135/000119312525280207/d895518d8k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:29.044275+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/55135/000005513525000079/a20253qearningsreleaseform.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:29.222719+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/55135/000119312525175269/d920784d8ka.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:29.401045+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/55135/000005513525000046/a20252qearningsreleaseform.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:29.627290+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/55135/000119312525174959/d94905d8k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:30.113652+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/55135/000005513525000022/kellyq12025investorprese.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:30.381825+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/55135/000119312525116900/d859412d8k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:30.608252+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/55135/000005513525000014/a20251qearningsreleaseform.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:31.723772+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/55135/000005513525000004/a20244qearningsreleaseform.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:31.920797+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/55135/000119312524269506/d910758dex991.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:32.128364+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/55135/000005513524000035/a20243qearningsreleaseform.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:32.350915+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1479615/000119312525268102/sln-ex99_1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:32.612268+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1479615/000119312525247692/sln-20251023.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:32.879128+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1479615/000119312525180313/d68551d8k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:33.630387+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1479615/000119312525174958/d14149dex991.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:33.825210+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1479615/000119312525149704/d45471d8k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:34.001436+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1479615/000119312525115533/d932196dex991.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:34.207782+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1479615/000119312525113364/d70963dex991.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:34.457240+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1479615/000119312525039248/d925669dex991.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:34.958480+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/41719/000004171925000052/magn-20250927.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:35.176373+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/41719/000004171925000043/magn-20250805.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:35.377638+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/41719/000114036125029146/ef20053286_ex99-1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:35.629556+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/41719/000004171925000027/mar2025earningsrelease.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:35.849497+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/2072404/000121390025101769/ea0262318-8k_gsr4.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:36.111980+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/2072404/000121390025086822/ea0256904-8k_gsracq4.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:36.373203+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/2072404/000121390025085027/ea0256171-8k_gsracq4.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:36.598766+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1581091/000110465925104414/tm2529824d1_ex99-1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:36.802153+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1581091/000110465925095681/tm2527693d1_ex10-1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:36.992880+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1581091/000110465925071745/tm2521950d1_ex99-1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:37.184028+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1581091/000110465925060102/tm2518139d1_8k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:37.384585+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1581091/000110465925051001/tm2515624d2_8k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:37.563710+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1581091/000110465925043523/tm2513784d1_ex99-1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:37.775364+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1581091/000110465925029865/tm2510953d1_ex99-1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:38.004693+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1581091/000110465925015665/tm257135d1_ex99-1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:38.619370+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/1581091/000110465924113061/tm2427177d1_ex99-1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:38.828166+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/2025608/000164117225018812/form8-k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:39.031988+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/2025608/000164117225012081/ex99-1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:39.240856+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/2025608/000164117225003422/ex99-1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:39.480854+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/2025608/000164117225002645/ex99-1.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:39.679524+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/72573/000095014225002299/eh250672037_ex9901.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:39.901518+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/72573/000095014225001659/eh250644960_8k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:40.097857+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/72573/000095014225001488/eh250634214_ex9901.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:40.305805+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/72573/000095014225001084/eh250616699_ex9901.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:40.513344+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/72573/000095014225001035/eh250615018_8k.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:40.729379+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/72573/000095014224002890/eh240564665_ex9901.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:41.475017+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/2030663/000121390025046060/ea024298601ex99-1_sizzle2.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:41.702549+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/2030663/000121390025030343/ea023762301ex99-1_sizzleacq2.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:41.910567+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/2030663/000121390025028716/ea023700901ex99-1_sizzle2.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
2025-11-17T21:10:42.112485+00:00,https://www.sec.gov/ix?doc=/Archives/edgar/data/2015502/000121390025060421/ea0247612-8k425_launch.htm,no_actionable_items,,6356,0,"<?xml version=""1.0"" encoding=""UTF-8""?> <!DOCTYPE html PUBLIC ""-//W3C//DTD XHT..."
